decade,year,title,term,category,line_text,first_tech_position,first_tech_category
1990,1995,hackers,network,computational,"See, we're very busy. A TV network that wishes to remain nameless has expressed an interest in our show.",0.23076923076923078,communication
1990,1995,hackers,phone,communication,"As you can see, this is just a simple microcassette recorder.   Hook it up to the phone and drop in five bucks in quarters.",0.6666666666666666,communication
1990,1995,hackers,ai,computational,"Ai! Boom boom aiaiaiaiaee! Alright, that was a little tension breaker, that had to be done, alright?",0.0,computational
1990,1995,hackers,call,communication,"Nonononono. Truce, you guys. Listen, we got a higher purpose here, alright? A wake up call for the Nintendo Generation. We demand free access to data, well, it comes with some responsibility. When I was a child, I spake as a child, I understood as a child, I thought as a child, but when I became a man I put away childish things.  What... It's Corinthians I, Chapter 13, verse 11, no duh. Come on.",0.21608040201005024,communication
1990,1995,hackers,data,computational,"Nonononono. Truce, you guys. Listen, we got a higher purpose here, alright? A wake up call for the Nintendo Generation. We demand free access to data, well, it comes with some responsibility. When I was a child, I spake as a child, I understood as a child, I thought as a child, but when I became a man I put away childish things.  What... It's Corinthians I, Chapter 13, verse 11, no duh. Come on.",0.21608040201005024,communication
1990,1995,hackers,computer,computational,"Nope. His mom said he's grounded for his next three lifetimes.  He isn't to consort with his computer friends.  The secret service is really out to get him.  Hey there's a big party tonight, you wanna go?",0.45588235294117646,computational
1990,1995,hackers,computer,computational,"Can I cut the electricity to his room so he'll sleep normal hours? He's been playing with his computer all night for a solid week.  Well yes, he could be playing with himself. Mmm hmm. Yes I'll ask. Dade, you like girls, don't you?",0.4069264069264069,computational
1990,1995,hackers,tv,communication,I'm taking over a TV network.,0.6206896551724138,communication
1990,1995,hackers,network,computational,I'm taking over a TV network.,0.6206896551724138,communication
1990,1995,hackers,data,computational,And no one's caught it because the money isn't really gone. It's just data being shifted around.,0.7291666666666666,computational
1990,1995,hackers,machine,computational,You sure this sweet machine's not going to waste?,0.40816326530612246,computational
1990,1995,hackers,machine,computational,It's too much machine for you.,0.4666666666666667,computational
1990,1995,hackers,computer,computational,"It's a little boxy thing, Norm, with switches on it... lets my computer talk to the one there...",0.65625,computational
1990,1995,hackers,computer,computational,"Right, well my BLT drive on my computer just went AWOL, and I've got this big project due tomorrow for Mr. Kawasaki, and if I don't get it in, he's gonna ask me to commit Hari Kari...",0.16939890710382513,computational
1990,1995,hackers,computer,computational,"Must have been hell, huh? Zero Cool?  A virus has been planted in the Ellingson Mineral computer system. You were our prime suspect, till we trashed your stuff and found no trace of it.",0.4756756756756757,computational
1990,1995,hackers,phone,communication,"It got you seven years probation. No computer, couldn't even use a touch tone phone.",0.9285714285714286,communication
1990,1995,hackers,computer,computational,"It got you seven years probation. No computer, couldn't even use a touch tone phone.",0.9285714285714286,communication
1990,1995,hackers,online,computational,"Uh, the accounting subdirectory in the Gibson is working really hard. We got one person online, the workload is enough for like ten users. I think we've got a hacker.",0.5301204819277109,computational
1990,1995,hackers,data,computational,"Joey, a garbage file holds miscellaneous data. Junk. Bits of stuff that's been erased, man.",0.45054945054945056,computational
1990,1995,hackers,computer,computational,"Anyways, guys, guys, listen, listen to me. I'm in this computer right? So I'm looking around...",0.5789473684210527,computational
1990,1995,hackers,data,computational,"From here I got access to every piece of data ever stored on Dade Murphy's parents. His parents separated five years ago, reconciled two years later, filed for divorce last year, custody battle, boy chose to go with his mother. Hmm.",0.17672413793103448,computational
1990,1995,hackers,computer,computational,The FBI computer holds files on twenty million Americans.  I just hacked into it.,0.09876543209876543,computational
1990,1995,hackers,call,communication,"I created Mister da Vinci so we could call in the Secret Service. So they'd arrest the hacker, sieze his equipment, things that we can't do on our own.",0.25165562913907286,communication
1990,1995,hackers,call,communication,"Well luckily, you have a gifted and talented security officer. I traced the hacker's call. The secret service picked him up this morning. I'll just search his files for the original virus code, and then I can eliminate it.",0.38288288288288286,communication
1990,1995,hackers,computer,computational,The little boat flipped over. A virus planted in the Gibson computer system claimed responsibility.,0.6060606060606061,computational
1990,1995,hackers,call,communication,"Once again, don't call me Eugene.  A recent unknown intruder penetrated, using a superuser acount, giving him access to our whole system.",0.13138686131386862,communication
1980,1988,halloween 4: the return of michael myers,call,communication,"Okay, I guess. I'll call you later.",0.5714285714285714,communication
1980,1988,halloween 4: the return of michael myers,phone,communication,We'll be at the Fallbrooks. The number's next to the phone.,0.8983050847457628,communication
1980,1988,halloween 4: the return of michael myers,call,communication,We should call the fire department.,0.2857142857142857,communication
1980,1988,halloween 4: the return of michael myers,phone,communication,We're going to Ben's. The phone never just rings at a police station.,0.37681159420289856,communication
1980,1988,halloween 4: the return of michael myers,call,communication,Call me.,0.0,communication
1980,1988,halloween 4: the return of michael myers,call,communication,Go to my house. We'll call the state force from there.,0.4074074074074074,communication
1980,1988,halloween 4: the return of michael myers,radio,communication,Where's the radio?,0.6666666666666666,communication
1980,1988,halloween 4: the return of michael myers,call,communication,When he makes that call.,0.7916666666666666,communication
1980,1988,halloween 4: the return of michael myers,call,communication,"Find this little girl, get her somewhere safe. Call the local T.V. station. Tell them to get people off the streets and behind locked doors.",0.3357142857142857,communication
1980,1988,halloween 4: the return of michael myers,call,communication,"Hank, call the troopers and check his story out.  And assuming what you say is true..",0.07058823529411765,communication
1980,1988,halloween 4: the return of michael myers,radio,communication,"All right Rachel, you stay by this radio. The state boys will send word once their in route. When that word comes you go tell deputy Logan.",0.2517985611510791,communication
1970,1978,halloween,call,communication,"He was. Old jerko found a way to sneak out. Listen, I'll call you in an hour or so.",0.6867469879518072,communication
1970,1978,halloween,call,communication,"He went out drinking beer with Mike Godfrey and he won't be back until late. YOU'LL have to call him tomorrow. Besides, I'm on my way to pick up Paul.",0.6133333333333333,communication
1970,1978,halloween,call,communication,I'm glad you're here because I have something I want you to do. I want you to call up Ben Tramer and tell him you were just fooling around.,0.5611510791366906,communication
1970,1978,halloween,phone,communication,I thought it was an obscene phone call.,0.717948717948718,communication
1970,1978,halloween,call,communication,I thought it was an obscene phone call.,0.717948717948718,communication
1970,1978,halloween,phone,communication,"Annie, Paul's on the phone!",0.7777777777777778,communication
1970,1978,halloween,phone,communication,Just answer the damn phone.,0.7777777777777778,communication
1970,1978,halloween,call,communication,Will you call me tomorrow?,0.34615384615384615,communication
1970,1978,halloween,radio,communication,I keep thinking I should call the radio and TV stations...,0.5862068965517241,communication
1970,1978,halloween,tv,communication,I keep thinking I should call the radio and TV stations...,0.5862068965517241,communication
1970,1978,halloween,call,communication,I keep thinking I should call the radio and TV stations...,0.5862068965517241,communication
1970,1978,halloween,call,communication,They probably stopped off somewhere. Have her call me when she gets back. I've got Lyndsey here and I want to know what time to put her to bed.,0.32167832167832167,communication
1970,1978,halloween,tv,communication,"I said, stop it! There is no bogyman. There's nothing out there. If you don't stop all this, I'm turning off the TV and you go to bed.",0.8432835820895522,communication
1970,1978,halloween,call,communication,Listen to me. I want you to walk down the street to the MacKensie's and knock on their door. You tell them to call the police and send them over here. Do you understand?,0.650887573964497,communication
1970,1978,halloween,telephone,communication,You can get back on the telephone and tell them exactly what walked out of here last night. And tell them where he's going.,0.1951219512195122,communication
1980,1986,hannah and her sisters,phone,communication,You mentioned on the phone that you'd had some dizziness.,0.3684210526315789,communication
1980,1986,hannah and her sisters,phone,communication,"Oh, you know...I talked to Hannah this morning on the phone, and she said that you two might be going to the country for the weekend.",0.40601503759398494,communication
1980,1986,hannah and her sisters,phone,communication,"Well, what do you do?  Do-do-do you talk to Holly, or Lee, or what?  Do you, do you, do you phone them?",0.8932038834951457,communication
1980,1986,hannah and her sisters,phone,communication,"I've, uh...gotta find, gotta get a phone number in my desk.  I forgot to phone Mel Kaufman.",0.38461538461538464,communication
1980,1986,hannah and her sisters,tv,communication,You missed a very dull TV show about Auschwitz.  More gruesome film clips...and more puzzled intellectuals declaring their mystification over the systematic murder of millions.,0.13068181818181818,communication
1980,1986,hannah and her sisters,network,computational,"...you know it, it just takes the pleasure out of everything.  I mean, you're gonna die, I'm gonna die, the audience is gonna die, the network's gonna-- The sponsor. Everything!",0.7627118644067796,computational
1980,1986,hannah and her sisters,television,communication,Hi.  She's auditioning for a television commercial.  She said she's gonna be a little late.,0.31868131868131866,communication
1980,1986,hannah and her sisters,screen,computational,"Th-th-they, they wanted me for a screen test.",0.7333333333333333,computational
1980,1986,hannah and her sisters,television,communication,I've done no television whatsoever. No.,0.3333333333333333,communication
1980,1986,hannah and her sisters,television,communication,"I'm not anymore.  I haven't, I haven't been in television for a year.",0.6811594202898551,communication
1980,1986,hannah and her sisters,television,communication,"I haven't.  No, the reason why I ask is I think it might make a great, uh, television script, and, you know, you're so active in television, so--",0.5172413793103449,communication
2000,2001,hannibal,tv,communication,Who called the <u>TV CREWS</u>...?,0.5294117647058824,communication
2000,2001,hannibal,call,communication,Where was the call from.,0.5833333333333334,communication
2000,2001,hannibal,call,communication,"Come on, stay with us.  Look here:  I could get behind you, and give you a <u>spinal</u>, tomorrow, you wuunt feel <u>anything</u> down there, a l'il <u>pulling</u> is all.  N'I'll tell you <u>what</u>, after he's got his jollies, ten, f'teen minutes, I'll come down here, give you a shotta <u>this</u>  stop your heart, an that's <u>you</u> done, an there's an <u>end</u> to it.  What do you say...?  I know you got lotsa money, evabody says so.  I know how that stuff works, take it out, move it <u>around</u>...  ...stay with me now, <u>fuss</u> with it... Whatsay we call your banker now, tell him a <u>code</u>... move that money to me, he <u>confirms</u> it, and I fix you up Right Now...  Whatsay?",0.8110795454545454,communication
2000,2001,hannibal,radio,communication,"Due respect, you <u>don't</u>, sir, your precious Joint Operation.  FBI, ATF, DC SWAT, it's alphabet <u>soup</u>, we don't have the same Radio Freqs, we don't...",0.8509316770186336,communication
2000,2001,hannibal,call,communication,"...this one is my favorite.  It has not title.  They should call it ""fetch,"" whaddaya think...?",0.631578947368421,communication
2000,2001,hannibal,call,communication,"But.  He was a night <u>watchman</u>.  That's what he was.  N'They brought back, his hat, his <u>badge</u>, an his <u>timeclock</u>.  N'then they took me off.  I <u>saw</u>... I saw.  Clear as day, do you, do they call it a <u>delusion</u>?  His hat an his badge.  Clear as day, bulletholes and all.",0.7157190635451505,communication
2000,2001,happy campers,call,communication,"Call me conservative, but I'd rub my penis on the faces of all the ladies before bestowing the final honors to the divine Ms. Berry's lovely visage.",0.0,communication
2000,2001,happy campers,television,communication,"You should grab her and shake her                           ] and tell her it's a goddamn war out                         ] there.  Idiots and assholes and                             ] sadists that must be defeated. Tell                         ] them her the truth!                                         ] ] WENDY                                              ] The truth is a lie!  Yes, television                        ] is rotting our brains!  Yes, people                         ] kill people easier than ever!  Does                         ] that mean we give up!  I think every                        ] child is capable of being talented,                         ] happy, and great. I'm probably wrong,                       ] but you know something, it's good                           ] to be wrong.                                                ] ] WICHITA                                            ]                                     ] You might be right...Wendy, you're                          ] fantastic. I can't stop adoring                             ] you...                                                      ]                                         ] What I thought was lust, was only                           ] love...You think I'm scared, scared                         ] of love...Love conquers all...Maybe                         ] I don't want to be conquered. ""Share                        ] my life""--I barely got enough for                           ] myself...But we were in the picture                         ] together...the picture....                                  ] ] WENDY                                              ] What are you talking about?  What                           ] picture...                                                  ] ] WICHITA Just forget--You didn't bring me out here to help me change. You brought me out here to punish me.",0.20546505517603783,communication
2000,2001,happy campers,internet,computational,"We have more in common than you think, Wendy dear. I loved summer camp when I was young and I love it now. It's important. Between school, family, friends, pot, playstations, basic cable, and the goddamn Internet, it's possible to go your whole life without listening to your soul. Out here, in nature, away from the shit, surrounded by reminders of who I once was...I get recharged. Now who's the dork?",0.5062034739454094,computational
1980,1989,heathers,phone,communication,"Hey, this question wouldn't be that bizarro thing you were babbling about over the phone last......",0.8383838383838383,communication
1980,1989,heathers,radio,communication,Just shut up and turn on the radio. Hot Probs is on.,0.5576923076923077,communication
1980,1989,heathers,call,communication,So did you call people to tell them how to get to the studio tonight?,0.15942028985507245,communication
1980,1989,heathers,call,communication,"""You say tomayto, I say tomahto. Let's call the whole thing off...Hold it!",0.527027027027027,communication
1980,1989,heathers,device,computational,"They used them on themselves to make it look like they were dead. Really quite a brilliant device, but too flamboyant to seriously produce.",0.6546762589928058,computational
1990,1994,heavenly creatures,phone,communication,I've just had Hilda Hulme on the phone.,0.8461538461538461,communication
1990,1994,heavenly creatures,call,communication,I shall call him Diello.,0.3333333333333333,communication
2000,2002,hellraiser: hellseeker,call,communication,"Some call it resilience. Others, stupidity.",0.11627906976744186,communication
2000,2002,hellraiser: hellseeker,machine,computational,I crap you not. She was all over me yesterday in the break room. And she was a total machine last night too.,0.7870370370370371,computational
2000,2002,hellraiser: hellseeker,call,communication,"For starters. It's also got fennel, asparagus, olives, some more of mother nature's aphrodisiacs... Back in college, me and my roommates used to call it hard- on stew.",0.8682634730538922,communication
1990,1992,hero,call,communication,Bernie.  Call me Bernie.,0.375,communication
1990,1992,hero,tv,communication,"Well, we gotta work this thing out, John.  It's a goddamn mess an' I'm halfway to doing serious time in the joint an' the TV lady's so stuck on you she don't want it to come out you stole her purse because it might break the heart of millions.  Looka those maniacs, willya?  They love you, for Chrissake!",0.40131578947368424,communication
1990,1992,hero,tv,communication,"I seen on the TV where that do-gooder asshole's gonna go visit sick kids at three-thirty.  Children's Hospital, on the double.",0.1111111111111111,communication
1990,1992,hero,call,communication,"Hey, you could call me ""Bernie,"" forget the ""Mister LaPlante"" stuff.  You are naive.",0.17857142857142858,communication
1990,1992,hero,call,communication,"So you can call me ""naive,"" Mister LaPlante.",0.25,communication
1990,1992,hero,computer,computational,I took a loan on my car and my computer.,0.775,computational
1990,1992,hero,tv,communication,"""Angel!""  I didn't say ""angel,"" that's a little strong.  Listen, here's the thing, I gotta get over there to the TV station to collect my million bucks.",0.743421052631579,communication
1990,1992,hero,phone,communication,"Use the phone, Bernie, call him tomorrow, he'd like to hear from you.  Where's your other shoe? Never mind!  I don't want to know. Some fantastic adventure, right? Something really crazy.",0.0427807486631016,communication
1990,1992,hero,call,communication,"Use the phone, Bernie, call him tomorrow, he'd like to hear from you.  Where's your other shoe? Never mind!  I don't want to know. Some fantastic adventure, right? Something really crazy.",0.0427807486631016,communication
1990,1992,hero,call,communication,He had an emergency call... a <u>real</u> emergency.,0.38461538461538464,communication
1990,1992,hero,network,computational,"I know the truth, John.  I'm flying in some guys from your unit in Vietnam tomorrow.  Interviewing them live on network hookup!",0.8818897637795275,computational
1990,1992,hero,call,communication,"He's not <u>supposed</u> to be an actor, that's the whole point.  He's a <u>real</u> <u>life</u> <u>hero</u>, all he has to do is <u>act</u> like a real life hero.  That's the <u>beauty</u> of the <u>concept</u>, the whole <u>freshness</u> of it.  Did she call him back?",0.9481481481481482,communication
1990,1992,hero,network,computational,"Not bad.  But if you gotta wear a cast, you oughtta feature it more it's parta the story.  Network's taking everything we give 'em.  They wanta feed off our six o'clock whether we find the mystery guy or not.  We're very big nationally.",0.3855932203389831,computational
1990,1992,hero,tv,communication,"Half the time he don't answer even if he's home.  Know why?  'Cause he don't want no bill collectors to find him.  I don't mean to be judgmental, but he's a scumbag. He don't have no friends.  Who's gonna like a creep like LaPlante? I was doin' him a favor on the TV outta kindness, and he screwed me. You know what color skin you get on my set, Miss Gayley?  Purple! That's what color skin you got on the tee vee LaPlante sells me!",0.6111111111111112,communication
1990,1992,hero,call,communication,Call him back.  Ask him.  I'm a little...busy.,0.0,communication
1990,1992,hero,call,communication,"Hey, Miss Gayley, there's a cop looking for you.  From Robbery Detail, Inspector Dayton.  He wants you to call him.",0.9217391304347826,communication
1980,1989,hider in the house,tv,communication,A lot of my stuff hasn't been unpacked yet.  Here's the TV.,0.9491525423728814,communication
1980,1989,hider in the house,tv,communication,Let's watch some TV.,0.85,communication
1980,1989,hider in the house,call,communication,"And how are things with your lady friend, if I may call her that?",0.7846153846153846,communication
1980,1989,hider in the house,call,communication,"No, Philip, I don't want you coming back here.  And if you want to talk to me -- <u>call</u>.",0.9032258064516129,communication
1980,1989,hider in the house,call,communication,"Honey, it's not the end of the world.  You'll call Lowenthal tomorrow and find out it was just a mix-up.  And if he's not interested anymore, then you'll find another company to go to maybe even your own.  You are free now, you are independent.",0.1885245901639344,communication
1980,1989,hider in the house,call,communication,Honey?  How did it go?  You didn't call me.,0.813953488372093,communication
1980,1989,hider in the house,machine,computational,The floor has a nice shine to it.  Oh God -- we have twenty-two messages on the machine.,0.9090909090909091,computational
1980,1989,hider in the house,radio,communication,Who told you that -- someone on the radio?,0.8571428571428571,communication
1980,1989,hider in the house,television,communication,"Why?  I just read your report card.  What's the point?  Stay home, watch some television, we'll get ""Mad"" magazine delivered.  What kind of report card do you call this?!",0.4588235294117647,communication
1980,1989,hider in the house,call,communication,"Why?  I just read your report card.  What's the point?  Stay home, watch some television, we'll get ""Mad"" magazine delivered.  What kind of report card do you call this?!",0.4588235294117647,communication
1980,1989,hider in the house,tv,communication,Okay!  We have TV!  We can all get stupid again!,0.3125,communication
1990,1994,highlander iii: the sorcerer,tv,communication,"Good -- also, give it to the papers and TV.",0.9302325581395349,communication
1990,1994,highlander iii: the sorcerer,call,communication,I do not know.  I pray that I shall never have to raise my sword against one that I call friend.,0.875,communication
1990,1994,highlander iii: the sorcerer,call,communication,What's going on?  Why did he call you Macleod?,0.6304347826086957,communication
1990,1994,highlander iii: the sorcerer,call,communication,Alright.  It's going to take a few minutes.  I have to call and verify the funds.,0.6790123456790124,communication
2000,2005,hostage,call,communication,"Call the Palmdale City Attorney for a telephonic search warrant.  When you get the warrant, have Mikkelson and Dreyer search his house.",0.0,communication
2000,2005,hostage,phone,communication,The cell phone is registered to a jewelry store in Beverly Hills.  The phone company shows no unusual --,0.08653846153846154,communication
2000,2005,hostage,call,communication,I'll make the call.,0.7368421052631579,communication
2000,2005,hostage,call,communication,I took the call from Glen personally. They're still in Smith's house.,0.15942028985507245,communication
2000,2005,hostage,computer,computational,"Worst case, it's a bloodbath.  The detectives come out with Smith's computer, and we go directly to jail, do not pass Go.",0.5619834710743802,computational
2000,2005,hostage,call,communication,That woman's gonna call the cops.,0.5757575757575758,communication
2000,2005,hostage,call,communication,"All three subjects are confirmed inside. Call off the house-to-house.  Okay, Dennis, I want to explain your situation --",0.3416666666666667,communication
2000,2005,hostage,tv,communication,All you're doing is watching yourself on TV.  <u>Look</u> at him.,0.6307692307692307,communication
2000,2005,hostage,call,communication,Shut up and sit down.  You think someone's gonna make a house call?,0.9253731343283582,communication
2000,2005,hostage,call,communication,They're close.  Let me make a call.  You can see they're okay.,0.4838709677419355,communication
2000,2005,hostage,call,communication,I also have a couple of million in cash. Call Sonny Benza.  Ask if I can keep it.,0.5061728395061729,communication
2000,2005,hostage,call,communication,Get everyone out here.  Then call the Sheriffs.  Tell them we have a possible hostage situation.,0.3020833333333333,communication
2000,2005,hostage,call,communication,Other people can hear us.  Just call. <u>Please</u>.,0.6153846153846154,communication
2000,2005,hostage,radio,communication,What's wrong with the radio?,0.7857142857142857,communication
2000,2005,hostage,phone,communication,Could you call me back on your phone? Right away.,0.6326530612244898,communication
2000,2005,hostage,call,communication,Could you call me back on your phone? Right away.,0.6326530612244898,communication
2000,2005,hostage,call,communication,Call Jane for me.  She's at the little Thai place.,0.0,communication
2000,2005,hostage,phone,communication,Get a phone number for the Smiths.,0.17647058823529413,communication
2000,2005,hostage,call,communication,"You've been here all day, Chief.  Take a break.  See your family.  If I need you, I'll call.",0.9456521739130435,communication
2000,2005,hostage,call,communication,"Mickey?  Call the state Homicide Bureau. Don't touch anything, just sit back and wait.",0.10465116279069768,communication
2000,2005,hostage,call,communication,"You and I are gonna straighten this out with the Sheriffs, and then we'll wait for the man to call.  When he gives the word, we move.",0.706766917293233,communication
2000,2005,hostage,phone,communication,In a few minutes the white phone is going to ring.  So let's get our shit straight before that happens.,0.2621359223300971,communication
2000,2005,hostage,computer,computational,Your dad has two computer disks.  They have funny names:  Marlon and Al.,0.2361111111111111,computational
2000,2005,hostage,phone,communication,"I've got the boy on the phone.  He's using a cell phone.  What was that, son?  I didn't hear you.",0.24742268041237114,communication
2000,2005,hostage,tv,communication,Thomas Smith.  I'm in the house that's on TV.  Dennis hit my dad and now he won't wake up.  You gotta help him.,0.3783783783783784,communication
2000,2005,hostage,phone,communication,"When this phone rings, you answer.  It will be me.  I'll tell you what to do. When I have what I want, you get your family.",0.08130081300813008,communication
2000,2004,hotel rwanda,call,communication,"Please, General, call and put your policemen back at the gate.",0.27419354838709675,communication
2000,2004,hotel rwanda,call,communication,You know what the Scottish call it?,0.7714285714285715,communication
2000,2004,hotel rwanda,radio,communication,"Please, I have money. They're driving into an ambush, it's on the radio.",0.9166666666666666,communication
2000,2004,hotel rwanda,radio,communication,"The Americans! Who are they to put us on trial. Let us imagine Paul when their president Kennedy was shot, they said it was a black man. Then their politicians, their radio stations gave orders we must wipe out these black people before they wipe out us. What do you think would have happened? No different.",0.540453074433657,communication
2000,2004,hotel rwanda,call,communication,"Great.  No kidding, When will they be here? Excellent. Yes, call then.",0.8571428571428571,communication
2000,2004,hotel rwanda,phone,communication,Give me the phone.,0.6666666666666666,communication
2000,2004,hotel rwanda,phone,communication,"Can we phone them in, Paul?",0.25925925925925924,communication
2000,2004,hotel rwanda,call,communication,"Call, sir?",0.0,communication
2000,2004,hotel rwanda,call,communication,Who did you call?,0.7058823529411765,communication
2000,2004,hotel rwanda,radio,communication,It is dangerous to be here. The radio says this is a nest of cockroaches.,0.4383561643835616,communication
2000,2004,hotel rwanda,call,communication,I sent them home. Go and call them.,0.7142857142857143,communication
2000,2004,hotel rwanda,call,communication,"Connections? I have no connections, only favors. If I call to help Victor, a General will think ""Paul Rusesabagina is a fool. He thinks my favors are so numerous and so insignificant as to waste them on everybody."" Then my hard work is doubly squandered. I insult the General and I do not get to use my favor at all. Please leave these things to my good judgment.",0.1487603305785124,communication
2000,2004,hotel rwanda,call,communication,Why didn't you call your contacts in the army?,0.32608695652173914,communication
2000,2004,hotel rwanda,call,communication,Call your friends in the army. Call someone. Victor is harmless. This is a mistake.,0.0,communication
2000,2004,hotel rwanda,phone,communication,I managed to get the President of France on the phone.,0.8888888888888888,communication
2000,2004,hotel rwanda,call,communication,"Very well. But if this thing gets worse, we must close. If there's anything you need, call anytime.",0.8686868686868687,communication
2000,2004,hotel rwanda,call,communication,"I saw Gregoire make a call, sir?",0.6875,communication
2000,2004,hotel rwanda,call,communication,That is why they call it coach?,0.5483870967741935,communication
2000,2004,hotel rwanda,call,communication,"Paul, do everything you can to buy time. I will call you back.",0.7741935483870968,communication
2000,2004,hotel rwanda,call,communication,"Paul, if you have one call in all the world to stop this, who would you call?",0.2857142857142857,communication
1990,1999,house on haunted hill,phone,communication,"What's life, anyway? Waves...? Sound...? Light...? Electricity...? I don't know... Phone lines...?",0.8469387755102041,communication
1990,1999,house on haunted hill,computer,computational,Or an on-line computer.,0.6086956521739131,computational
1990,1999,house on haunted hill,phone,communication,"How'd you make your guest list, Price: throw darts at a phone book?",0.835820895522388,communication
1990,1999,house on haunted hill,tv,communication,The guy whose hair I do has his own TV show. All I've got is a blow-dryer and a dream.,0.4186046511627907,communication
1990,1999,house on haunted hill,tv,communication,You've got your own TV show?,0.7142857142857143,communication
1990,1999,house on haunted hill,signal,communication,Must be those plates -- interfering with the signal somehow.,0.75,communication
1990,1999,house on haunted hill,telephone,communication,Hasn't been a telephone in this House in over 60 years.,0.2545454545454545,communication
1990,1999,house on haunted hill,call,communication,"Well, then, how 'bout maybe we call someone?",0.7045454545454546,communication
1990,1996,house of the damned,call,communication,"Well what power lines, Will?  Where?  Maybe we should call someone about it.",0.7105263157894737,communication
1990,1996,house of the damned,call,communication,Well the realtor said that was going to be taken care of and it wasn't.  I'll have to call her.,0.9052631578947369,communication
1990,1996,house of the damned,call,communication,Now remember we have to call someone about that replacing that water heater.,0.3157894736842105,communication
1990,1996,house of the damned,call,communication,"In her later years she would often get very disoriented being alone here.  She would call me, and I would come by.",0.7456140350877193,communication
1990,1992,hellraiser iii: hell on earth,tv,communication,"And I believe what you say.  But this is TV.  No pictures, no story.",0.6029411764705882,communication
1990,1992,hellraiser iii: hell on earth,tv,communication,You wanted a story.  You got it.  Turn on the TV now.  And then get your ass down here ...  ...,0.4842105263157895,communication
1990,1992,hellraiser iii: hell on earth,tv,communication,Oh.  Yeah.  Yeah.  Well ... I'm fine. Things are great here.  Joey's going to get me a job at the TV station.  I'm meeting lotsa new people.  It's really great.,0.6125,communication
1990,1991,hudson hawk,call,communication,"Don't act like you've never committed a crime before, Hawkins?  I know, I made call, when Anna tracked me down I...",0.6869565217391305,communication
1990,1991,hudson hawk,call,communication,"Close call, but she's our only way of keeping tabs on that damn mysterious Vatican organization. Hawk, it's time to go to the principal's office....",0.04054054054054054,communication
1990,1991,hudson hawk,call,communication,I call them the MTV.I.A.  Punks think Bay of Pigs is an herbal tea. They think the Cold War involves penguins and...,0.017241379310344827,communication
1990,1991,hudson hawk,machine,computational,"Oh, why couldn't I be the Cardinal in charge of catering.... If the Mayflowers get the three sections of Da Vinci's crystal and his instructions for the gold machine-- Aie-yi--Do we got anything?  What of Alex, Hawk's friend, where is his loyalty?",0.6396761133603239,computational
1990,1991,hudson hawk,machine,computational,"Da Vinci made the real directions in a secret script that I decoded. The way the machine is running now, the gold will produce too quickly, clog, and the machine will shut itself down.  Isn't it wonderful?",0.3951219512195122,computational
1990,1991,hudson hawk,call,communication,I told you not to call me Hudson. The only people who called me that were the nuns at...,0.20454545454545456,communication
1990,1991,hudson hawk,machine,computational,It's from the machine.  All they need is the crystal to run it and they have 2/3 of it already.  We can't let that happen.,0.11475409836065574,computational
1990,1991,hudson hawk,call,communication,"Whoa.  Name's Hawkins, Eddie Hawkins. My nickname's Hudson Hawk, but don't call me Hudson, not even as a joke. The Nuns at St. Agnes called me that and they're the ones who helped make me what I am today. Not a compliment...",0.33482142857142855,communication
1990,1991,hudson hawk,machine,computational,"Alchemy!  Is the business term of the 90's, my man!  Minerva read about it in an airline magazine about four years ago.  I dumped some lira into research... Shazam, we come across a diary by one of Da Vinci's apprentices detailing La Machine de Oro, the gold machine for those at home, and the rest is about to become history.  Money isn't everything, gold is.  Fuck blue chip stocks!  Fuck T-bills! Fuck Junk Bonds!  I got the real deal!  Money will always be paper but gold will always be gold!",0.4717741935483871,computational
1990,1991,hudson hawk,call,communication,"We want Da Vinci's sketchbook, what do they call it, the Codex.",0.6984126984126984,communication
1990,1991,hudson hawk,call,communication,"The only thing you can't do is get sex for free.  I know I was in prison for like basically the 80's, but, call me daffy, aren't you supposed to <u>stop</u> me from committing crimes.  You know, Book-em-Dano, Call-for-backup, Give-a-Hoot-Don't-Pollute.",0.4246031746031746,communication
1990,1991,hudson hawk,call,communication,You wouldn't risk the dime to call the police.  You have no proof.,0.45454545454545453,communication
1990,1994,the hudsucker proxy,call,communication,We'll call it the Flying Donut!,0.1935483870967742,communication
1990,1994,the hudsucker proxy,call,communication,"Well, I wouldn't call them nincom --",0.4722222222222222,communication
1990,1994,the hudsucker proxy,call,communication,"Well, can I at least call you deer? Ha-ha-ha-ha-ha! Seriously, Amy, the whole thing is what your beatnik friends call 'karma' -- the great circle of life, death and rebirth.",0.12138728323699421,communication
1990,1994,the hudsucker proxy,call,communication,"The picture was fine! It's what that knuckle-headed dame wrote underneath! Of all the irresponsible... Amy, take this down: Dear Miss Archer. I call you 'Miss' because you seem to have 'missed' the boat completely on this one! How on earth would you know whether I'm an imbecile when you don't even have the guts to come in here and interview me man to man! No, change 'guts' to 'courage.' No, make it 'common decency.' These wild speculations about my intelligence --",0.3076923076923077,communication
1990,1994,the hudsucker proxy,machine,computational,"Oh, of all the foolish... Listen, do you take shorthand? Are you familiar with the mimeograph machine?",0.9215686274509803,computational
1990,1994,the hudsucker proxy,call,communication,And don't call me buddy! Out of here! Out!,0.23809523809523808,communication
